"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] BookTitleComparatorJaccard record1Value","[0] BookTitleComparatorJaccard record2Value","[0] BookTitleComparatorJaccard record1PreprocessedValue","[0] BookTitleComparatorJaccard record2PreprocessedValue","[0] BookTitleComparatorJaccard similarity","[0] BookTitleComparatorJaccard postproccesedSimilarity","[1] BookAuthorComparatorLevenshtein record1Value","[1] BookAuthorComparatorLevenshtein record2Value","[1] BookAuthorComparatorLevenshtein record1PreprocessedValue","[1] BookAuthorComparatorLevenshtein record2PreprocessedValue","[1] BookAuthorComparatorLevenshtein similarity","[1] BookAuthorComparatorLevenshtein postproccesedSimilarity"
"LinearCombinationMatchingRule","C2369","B23932","0.13333333333333336",,"Evernight (series)","Curious George","evernight ","curious george","0.0","0.0","Claudia_Gray","H.A. Rey","claudia gray","h.a. rey","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","C94","B31359","0.03076923076923075",,"Be(com)ing Nigerian","My Several Worlds","being nigerian","my several worlds","0.0","0.0","Elnathan_John","Pearl S. Buck","elnathan john","pearl s. buck","0.07692307692307687","0.07692307692307687"
"LinearCombinationMatchingRule","C94","B36809","0.06315789473684212",,"Be(com)ing Nigerian","The World as Will and Representation, Vol. 2","being nigerian","the world as will and representation, vol. 2","0.0","0.0","Elnathan_John","Arthur Schopenhauer, E.F.J. Payne (Translator)","elnathan john","arthur schopenhauer, e.f.j. payne ","0.1578947368421053","0.1578947368421053"
"LinearCombinationMatchingRule","C2369","B37090","0.03333333333333335",,"Evernight (series)","The Midwich Cuckoos","evernight ","the midwich cuckoos","0.0","0.0","Claudia_Gray","John Wyndham","claudia gray","john wyndham","0.08333333333333337","0.08333333333333337"
"LinearCombinationMatchingRule","C93","B26713","0.07500000000000001",,"Be(com)ing Nigerian","The Story of Babar","being nigerian","the story of babar","0.0","0.0","Elnathan_John","Jean de Brunhoff, Merle S. Haas (Translator)","elnathan john","jean de brunhoff, merle s. haas ","0.1875","0.1875"
"LinearCombinationMatchingRule","C94","B18175","0.06153846153846154",,"Be(com)ing Nigerian","We Are Not Alone","being nigerian","we are not alone","0.0","0.0","Elnathan_John","James Hilton","elnathan john","james hilton","0.15384615384615385","0.15384615384615385"
"LinearCombinationMatchingRule","C93","B01696","0.06153846153846154",,"Be(com)ing Nigerian","A Hero of Our Time","being nigerian","a hero of our time","0.0","0.0","Elnathan_John","Mikhail Lermontov, Paul Foote (Translator, Introduction)","elnathan john","mikhail lermontov, paul foote ","0.15384615384615385","0.15384615384615385"
"LinearCombinationMatchingRule","C94","B33571","0.05333333333333332",,"Be(com)ing Nigerian","On Charisma and Institution Building: Selected Writings","being nigerian","on charisma and institution building: selected writings","0.0","0.0","Elnathan_John","Max Weber, S.N. Eisenstadt","elnathan john","max weber, s.n. eisenstadt","0.1333333333333333","0.1333333333333333"
"LinearCombinationMatchingRule","C94","B34654","0.03076923076923075",,"Be(com)ing Nigerian","The Man With the Golden Gun","being nigerian","the man with the golden gun","0.0","0.0","Elnathan_John","Ian Fleming","elnathan john","ian fleming","0.07692307692307687","0.07692307692307687"
"LinearCombinationMatchingRule","C2369","B16134","0.03333333333333335",,"Evernight (series)","The Rosicrucian cosmo-conception: or, Mystic Christianity; an elementary treatise upon man's past evolution, present constitution and future development","evernight ","the rosicrucian cosmo-conception: or, mystic christianity; an elementary treatise upon man's past evolution, present constitution and future development","0.0","0.0","Claudia_Gray","Max Heindel","claudia gray","max heindel","0.08333333333333337","0.08333333333333337"
"LinearCombinationMatchingRule","C2369","B16376","0.05",,"Evernight (series)","The Birthday King (Phoenix Fiction)","evernight ","the birthday king ","0.0","0.0","Claudia_Gray","Gabriel Fielding","claudia gray","gabriel fielding","0.125","0.125"
"LinearCombinationMatchingRule","C93","B12104","0.0",,"Be(com)ing Nigerian","The Shadow Over Innsmouth","being nigerian","the shadow over innsmouth","0.0","0.0","Elnathan_John","H.P. Lovecraft","elnathan john","h.p. lovecraft","0.0","0.0"
"LinearCombinationMatchingRule","C93","B34335","0.0",,"Be(com)ing Nigerian","Life Studies","being nigerian","life studies","0.0","0.0","Elnathan_John","Robert Lowell","elnathan john","robert lowell","0.0","0.0"
"LinearCombinationMatchingRule","C2369","B16136","0.06666666666666665",,"Evernight (series)","Bang the Drum Slowly","evernight ","bang the drum slowly","0.0","0.0","Claudia_Gray","Mark Harris","claudia gray","mark harris","0.16666666666666663","0.16666666666666663"
"LinearCombinationMatchingRule","C2369","B21725","0.03333333333333335",,"Evernight (series)","The Wife of Martin Guerre","evernight ","the wife of martin guerre","0.0","0.0","Claudia_Gray","Janet Lewis","claudia gray","janet lewis","0.08333333333333337","0.08333333333333337"
"LinearCombinationMatchingRule","C94","B29072","0.07058823529411766",,"Be(com)ing Nigerian","The Missing Chums","being nigerian","the missing chums","0.0","0.0","Elnathan_John","Franklin W. Dixon","elnathan john","franklin w. dixon","0.17647058823529416","0.17647058823529416"
"LinearCombinationMatchingRule","C2369","B40007","0.0",,"Evernight (series)","Tree and Leaf","evernight ","tree and leaf","0.0","0.0","Claudia_Gray","J.R.R. Tolkien","claudia gray","j.r.r. tolkien","0.0","0.0"
"LinearCombinationMatchingRule","C93","B37609","0.02857142857142856",,"Be(com)ing Nigerian","The Turf-Cutter's Donkey","being nigerian","the turf-cutter's donkey","0.0","0.0","Elnathan_John","Patricia Lynch","elnathan john","patricia lynch","0.0714285714285714","0.0714285714285714"
"LinearCombinationMatchingRule","C93","B21033","0.03076923076923075",,"Be(com)ing Nigerian","The Hidden Flower","being nigerian","the hidden flower","0.0","0.0","Elnathan_John","Pearl S. Buck","elnathan john","pearl s. buck","0.07692307692307687","0.07692307692307687"
"LinearCombinationMatchingRule","C93","B24303","0.06666666666666665",,"Be(com)ing Nigerian","I Would Rather Stay Poor","being nigerian","i would rather stay poor","0.0","0.0","Elnathan_John","James Hadley Chase","elnathan john","james hadley chase","0.16666666666666663","0.16666666666666663"
"LinearCombinationMatchingRule","C93","B25633","0.07058823529411766",,"Be(com)ing Nigerian","The Mark on the Door","being nigerian","the mark on the door","0.0","0.0","Elnathan_John","Franklin W. Dixon","elnathan john","franklin w. dixon","0.17647058823529416","0.17647058823529416"
"LinearCombinationMatchingRule","C93","B23212","0.06153846153846154",,"Be(com)ing Nigerian","Fureur et Mystère","being nigerian","fureur et mystère","0.0","0.0","Elnathan_John","René Char","elnathan john","rené char","0.15384615384615385","0.15384615384615385"
"LinearCombinationMatchingRule","C2369","B33714","0.02352941176470589",,"Evernight (series)","More Max Danger","evernight ","more max danger","0.0","0.0","Claudia_Gray","Robert J. Collins","claudia gray","robert j. collins","0.05882352941176472","0.05882352941176472"
"LinearCombinationMatchingRule","C2369","B07205","0.1",,"Evernight (series)","The Virtue of Selfishness: A New Concept of Egoism","evernight ","the virtue of selfishness: a new concept of egoism","0.0","0.0","Claudia_Gray","Ayn Rand, Nathaniel Branden (Contributor)","claudia gray","ayn rand, nathaniel branden ","0.25","0.25"
"LinearCombinationMatchingRule","C2369","B32623","0.05333333333333332",,"Evernight (series)","The Social Construction of Reality: A Treatise in the Sociology of Knowledge","evernight ","the social construction of reality: a treatise in the sociology of knowledge","0.0","0.0","Claudia_Gray","Peter L. Berger, Thomas Luckmann","claudia gray","peter l. berger, thomas luckmann","0.1333333333333333","0.1333333333333333"
"LinearCombinationMatchingRule","C2371","B26713","0.07500000000000001",,"Evernight (series)","The Story of Babar","evernight ","the story of babar","0.0","0.0","Claudia_Gray","Jean de Brunhoff, Merle S. Haas (Translator)","claudia gray","jean de brunhoff, merle s. haas ","0.1875","0.1875"
"LinearCombinationMatchingRule","C2369","B16385","0.0",,"Evernight (series)","The Making of the English Working Class","evernight ","the making of the english working class","0.0","0.0","Claudia_Gray","E.P. Thompson","claudia gray","e.p. thompson","0.0","0.0"
"LinearCombinationMatchingRule","C93","B13670","0.11428571428571428",,"Be(com)ing Nigerian","The Revolt of the Angels","being nigerian","the revolt of the angels","0.0","0.0","Elnathan_John","Anatole France, Wilfrid Jackson (Translator)","elnathan john","anatole france, wilfrid jackson ","0.2857142857142857","0.2857142857142857"
"LinearCombinationMatchingRule","C94","B12635","0.021052631578947392",,"Be(com)ing Nigerian","Flappers and Philosophers","being nigerian","flappers and philosophers","0.0","0.0","Elnathan_John","F. Scott Fitzgerald","elnathan john","f. scott fitzgerald","0.052631578947368474","0.052631578947368474"
"LinearCombinationMatchingRule","C93","B38945","0.05714285714285716",,"Be(com)ing Nigerian","A Coney Island of the Mind: Poems","being nigerian","a coney island of the mind: poems","0.0","0.0","Elnathan_John","Lawrence Ferlinghetti","elnathan john","lawrence ferlinghetti","0.1428571428571429","0.1428571428571429"
"LinearCombinationMatchingRule","C2371","B21033","0.06153846153846154",,"Evernight (series)","The Hidden Flower","evernight ","the hidden flower","0.0","0.0","Claudia_Gray","Pearl S. Buck","claudia gray","pearl s. buck","0.15384615384615385","0.15384615384615385"
"LinearCombinationMatchingRule","C2371","B34335","0.0",,"Evernight (series)","Life Studies","evernight ","life studies","0.0","0.0","Claudia_Gray","Robert Lowell","claudia gray","robert lowell","0.0","0.0"
"LinearCombinationMatchingRule","C93","B03870","0.14285714285714285",,"Be(com)ing Nigerian","Dream of the Red Chamber","being nigerian","dream of the red chamber","0.0","0.0","Elnathan_John","Cao Xueqin, Chi-chen Wang (Translator), Mark Van Doren (Preface)","elnathan john","cao xueqin, chi-chen wang , mark van doren ","0.3571428571428571","0.3571428571428571"
"LinearCombinationMatchingRule","C2369","B09862","0.0",,"Evernight (series)","Stand Still Like the Hummingbird","evernight ","stand still like the hummingbird","0.0","0.0","Claudia_Gray","Henry Miller","claudia gray","henry miller","0.0","0.0"
"LinearCombinationMatchingRule","C94","B24851","0.05",,"Be(com)ing Nigerian","Planned Chaos","being nigerian","planned chaos","0.0","0.0","Elnathan_John","Ludwig von Mises","elnathan john","ludwig von mises","0.125","0.125"
"LinearCombinationMatchingRule","C2369","B29210","0.04705882352941178",,"Evernight (series)","The Tooth and the Nail","evernight ","the tooth and the nail","0.0","0.0","Claudia_Gray","Bill S. Ballinger","claudia gray","bill s. ballinger","0.11764705882352944","0.11764705882352944"
"LinearCombinationMatchingRule","C2369","B30499","0.02857142857142856",,"Evernight (series)","Karen","evernight ","karen","0.0","0.0","Claudia_Gray","Marie Killilea","claudia gray","marie killilea","0.0714285714285714","0.0714285714285714"
"LinearCombinationMatchingRule","C2369","B35942","0.06666666666666665",,"Evernight (series)","Angelique and the King","evernight ","angelique and the king","0.0","0.0","Claudia_Gray","Anne Golon, Serge Golon","claudia gray","anne golon, serge golon","0.16666666666666663","0.16666666666666663"
"LinearCombinationMatchingRule","C94","B23306","0.12307692307692308",,"Be(com)ing Nigerian","Bimbo and Topsy","being nigerian","bimbo and topsy","0.0","0.0","Elnathan_John","Enid Blyton","elnathan john","enid blyton","0.3076923076923077","0.3076923076923077"
"LinearCombinationMatchingRule","C94","B24878","0.06153846153846154",,"Be(com)ing Nigerian","The Story of the Titanic As Told by Its Survivors","being nigerian","the story of the titanic as told by its survivors","0.0","0.0","Elnathan_John","Jack Winocour (Editor), Lawrence Beesley, Archibald Gracie, Charles Herbert Lightoller (As Told by), Harold Bride (As Told by)","elnathan john","jack winocour , lawrence beesley, archibald gracie, charles herbert lightoller , harold bride ","0.15384615384615385","0.15384615384615385"
"LinearCombinationMatchingRule","C94","B25724","0.03076923076923075",,"Be(com)ing Nigerian","Essais","being nigerian","essais","0.0","0.0","Elnathan_John","Albert Camus","elnathan john","albert camus","0.07692307692307687","0.07692307692307687"
"LinearCombinationMatchingRule","C2369","B30490","0.06666666666666665",,"Evernight (series)","Hitler Moves East 1941–1943","evernight ","hitler moves east 1941–1943","0.0","0.0","Claudia_Gray","Paul Carell, Ewald Osters (translator)","claudia gray","paul carell, ewald osters ","0.16666666666666663","0.16666666666666663"
"LinearCombinationMatchingRule","C93","B39610","0.03076923076923075",,"Be(com)ing Nigerian","The Ripening Seed","being nigerian","the ripening seed","0.0","0.0","Elnathan_John","Colette","elnathan john","colette","0.07692307692307687","0.07692307692307687"
"LinearCombinationMatchingRule","C94","B11557","0.0761904761904762",,"Be(com)ing Nigerian","The Berlin Stories: The Last of Mr Norris/Goodbye to Berlin","being nigerian","the berlin stories: the last of mr norris/goodbye to berlin","0.0","0.0","Elnathan_John","Christopher Isherwood","elnathan john","christopher isherwood","0.19047619047619047","0.19047619047619047"
"LinearCombinationMatchingRule","C2369","B00837","0.06666666666666665",,"Evernight (series)","Go, Dog. Go!","evernight ","go, dog. go!","0.0","0.0","Claudia_Gray","P.D. Eastman","claudia gray","p.d. eastman","0.16666666666666663","0.16666666666666663"
"LinearCombinationMatchingRule","C94","B08399","0.1",,"Be(com)ing Nigerian","The Satan Bug","being nigerian","the satan bug","0.0","0.0","Elnathan_John","Alistair MacLean","elnathan john","alistair maclean","0.25","0.25"
"LinearCombinationMatchingRule","C94","B33104","0.03076923076923075",,"Be(com)ing Nigerian","Big Sur and the Oranges of Hieronymus Bosch","being nigerian","big sur and the oranges of hieronymus bosch","0.0","0.0","Elnathan_John","Henry Miller","elnathan john","henry miller","0.07692307692307687","0.07692307692307687"
"LinearCombinationMatchingRule","C93","B13217","0.06153846153846154",,"Be(com)ing Nigerian","Tomorrow Will Be Better","being nigerian","tomorrow will be better","0.0","0.0","Elnathan_John","Betty Smith","elnathan john","betty smith","0.15384615384615385","0.15384615384615385"
"LinearCombinationMatchingRule","C94","B13975","0.10666666666666669",,"Be(com)ing Nigerian","The Children's Hour","being nigerian","the children's hour","0.0","0.0","Elnathan_John","Lillian Hellman","elnathan john","lillian hellman","0.2666666666666667","0.2666666666666667"
"LinearCombinationMatchingRule","C2371","B41053","0.03333333333333335",,"Evernight (series)","The Living Bible","evernight ","the living bible","0.0","0.0","Claudia_Gray","Anonymous","claudia gray","anonymous","0.08333333333333337","0.08333333333333337"
"LinearCombinationMatchingRule","C93","B40830","0.06666666666666665",,"Be(com)ing Nigerian","Atala / René","being nigerian","atala / rené","0.0","0.0","Elnathan_John","François-René de Chateaubriand, Irving Putter (Translator)","elnathan john","françois-rené de chateaubriand, irving putter ","0.16666666666666663","0.16666666666666663"
"LinearCombinationMatchingRule","C94","B24884","0.0923076923076923",,"Be(com)ing Nigerian","Earth is Room Enough: Science Fiction Tales of Our Own Planet","being nigerian","earth is room enough: science fiction tales of our own planet","0.0","0.0","Elnathan_John","Isaac Asimov","elnathan john","isaac asimov","0.23076923076923073","0.23076923076923073"
"LinearCombinationMatchingRule","C93","B25213","0.06153846153846154",,"Be(com)ing Nigerian","The Story of the Champions of the Round Table","being nigerian","the story of the champions of the round table","0.0","0.0","Elnathan_John","Howard Pyle","elnathan john","howard pyle","0.15384615384615385","0.15384615384615385"
